"object_name";"r_start_date";"r_act_seqno";"r_object_id";"r_workflow_id";"r_runtime_state";"r_act_def_id";"workflow_name";"r_creation_date";"supervisor_name";"r_exec_time_out";"r_exec_os_error";"r_exec_launch"
"Create Contract Folder";08-10-2024 09:53:17;1;"4a001b5a8010ad62";"4d001b5a8007d505";5;"4c001b5a8008fb98";"Aprobare Contract 2024-10-08";08-10-2024 09:53:19;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";04-10-2024 15:05:45;1;"4a001b5a8010ad1c";"4d001b5a8007d502";5;"4c001b5a8008fb98";"Aprobare Contract 2024-10-04";04-10-2024 15:05:47;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";03-10-2024 16:18:27;1;"4a001b5a8010a9c2";"4d001b5a8007cd04";5;"4c001b5a8008fb98";"Aprobare Contract 2024-10-03";03-10-2024 16:18:28;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";03-10-2024 00:48:00;1;"4a001b5a8010a1a9";"4d001b5a8007ca0e";5;"4c001b5a8008fb98";"Aprobare Contract 2024-10-03";03-10-2024 00:48:01;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";03-10-2024 00:47:59;1;"4a001b5a8010a1aa";"4d001b5a8007c9d1";5;"4c001b5a8008fb98";"Aprobare Contract 2024-10-03";03-10-2024 00:48:01;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";02-10-2024 01:39:17;1;"4a001b5a8010a0e3";"4d001b5a8007c9cb";5;"4c001b5a8008fb98";"Aprobare Contract 2024-10-02";02-10-2024 01:39:19;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";02-10-2024 01:39:17;1;"4a001b5a8010a0e2";"4d001b5a8007c9ca";5;"4c001b5a8008fb98";"Aprobare Contract 2024-10-02";02-10-2024 01:39:18;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";20-9-2024 18:04:43;1;"4a001b5a80109b4d";"4d001b5a8007c715";5;"4c001b5a8008fb98";"Aprobare Contract 2024-09-20";20-9-2024 18:04:44;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";16-9-2024 22:21:24;1;"4a001b5a801098ba";"4d001b5a8007c64e";5;"4c001b5a8008fb98";"Aprobare Contract 2024-09-16";16-9-2024 22:21:26;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";16-9-2024 22:21:24;1;"4a001b5a801098b9";"4d001b5a8007c64d";5;"4c001b5a8008fb98";"Aprobare Contract 2024-09-16";16-9-2024 22:21:26;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";16-9-2024 22:21:23;1;"4a001b5a801098b8";"4d001b5a8007c64c";5;"4c001b5a8008fb98";"Aprobare Contract 2024-09-16";16-9-2024 22:21:25;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";16-9-2024 16:38:23;1;"4a001b5a801098b4";"4d001b5a8007c64b";5;"4c001b5a8008fb98";"Aprobare Contract 2024-09-16";16-9-2024 16:38:25;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";13-9-2024 10:44:45;1;"4a001b5a80109713";"4d001b5a8007c64a";5;"4c001b5a8008fb98";"Aprobare Contract 2024-09-13";13-9-2024 10:44:47;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";12-9-2024 15:33:33;1;"4a001b5a8010959b";"4d001b5a8007c5c7";5;"4c001b5a8008fb98";"Aprobare Contract 2024-09-12";12-9-2024 15:33:34;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Trimitere Email Eroare";04-9-2024 12:57:42;2;"4a001b5a80108f31";"4d001b5a8007c551";5;"4c001b5a80045744";"Send Doc Not Found Notification 15223951";04-9-2024 12:58:12;"usadmin";0;"Could not send the email message.";0
"Create Contract Folder";30-8-2024 11:27:34;1;"4a001b5a80108a8a";"4d001b5a8007c13f";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-30";30-8-2024 11:27:34;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";30-8-2024 10:17:44;1;"4a001b5a80108a88";"4d001b5a8007c13e";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-30";30-8-2024 10:17:45;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";30-8-2024 10:06:49;1;"4a001b5a80108a86";"4d001b5a8007c13d";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-30";30-8-2024 10:06:51;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";29-8-2024 17:30:09;1;"4a001b5a80108a84";"4d001b5a8007c13c";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-29";29-8-2024 17:30:10;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";29-8-2024 17:30:08;1;"4a001b5a80108a83";"4d001b5a8007be21";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-29";29-8-2024 17:30:10;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";29-8-2024 17:09:22;1;"4a001b5a80108a80";"4d001b5a8007be20";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-29";29-8-2024 17:09:23;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";29-8-2024 10:43:29;1;"4a001b5a80108a64";"4d001b5a8007be1e";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-29";29-8-2024 10:43:31;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";27-8-2024 10:22:55;1;"4a001b5a80108921";"4d001b5a8007be1d";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-27";27-8-2024 10:22:59;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";27-8-2024 09:49:19;1;"4a001b5a8010891f";"4d001b5a8007be1c";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-27";27-8-2024 09:49:20;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";27-8-2024 09:49:18;1;"4a001b5a8010891e";"4d001b5a8007be1b";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-27";27-8-2024 09:49:20;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";26-8-2024 14:11:19;1;"4a001b5a8010891b";"4d001b5a8007be1a";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-26";26-8-2024 14:11:20;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";21-8-2024 14:14:06;1;"4a001b5a8010849d";"4d001b5a8007bd92";5;"4c001b5a8008fb98";"Aprobare Contract 2024-08-21";21-8-2024 14:14:07;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";26-7-2024 12:05:23;1;"4a001b5a801069a2";"4d001b5a8007ad0a";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-26";26-7-2024 12:05:23;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";26-7-2024 03:29:09;1;"4a001b5a801066de";"4d001b5a8007a91d";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-26";26-7-2024 03:29:11;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";24-7-2024 12:28:45;1;"4a001b5a80106576";"4d001b5a8007a91b";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-24";24-7-2024 12:28:47;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";22-7-2024 02:45:48;1;"4a001b5a80106507";"4d001b5a8007a902";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-22";22-7-2024 02:45:51;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";22-7-2024 02:45:48;1;"4a001b5a80106506";"4d001b5a8007a903";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-22";22-7-2024 02:45:51;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";21-7-2024 02:39:52;1;"4a001b5a80106502";"4d001b5a8007a901";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-21";21-7-2024 02:40:42;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";21-7-2024 02:39:52;1;"4a001b5a80106503";"4d001b5a8007a900";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-21";21-7-2024 02:40:42;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";20-7-2024 02:47:57;1;"4a001b5a8010610d";"4d001b5a8007a1bd";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-20";20-7-2024 02:47:58;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";20-7-2024 02:47:56;1;"4a001b5a8010610c";"4d001b5a8007a1bc";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-20";20-7-2024 02:47:58;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";18-7-2024 16:36:17;1;"4a001b5a80106109";"4d001b5a8007a1bb";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-18";18-7-2024 16:36:19;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";17-7-2024 03:24:43;1;"4a001b5a80105e29";"4d001b5a8007a1ba";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-17";17-7-2024 03:24:45;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";17-7-2024 02:42:31;1;"4a001b5a80105e26";"4d001b5a8007a1b8";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-17";17-7-2024 02:42:33;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";17-7-2024 02:42:31;1;"4a001b5a80105e27";"4d001b5a8007a1b9";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-17";17-7-2024 02:42:33;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";16-7-2024 15:12:27;1;"4a001b5a80105e09";"4d001b5a8007a1b6";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-16";16-7-2024 15:12:29;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";16-7-2024 15:12:27;1;"4a001b5a80105e08";"4d001b5a8007a1b5";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-16";16-7-2024 15:12:28;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Fast Update CC Info";12-7-2024 17:11:21;5;"4a001b5a80105cd9";"4d001b5a8007a195";5;"4c001b5a8015ce13";"Pregatire CU Fast_15014984";12-7-2024 17:11:23;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'updateInfoGarantiiFast' from interface 'class com.planet.bt.modules.fast.FastOperations' from BOF module 'bt_fastops'";0
"Get Los Information";12-7-2024 10:55:48;0;"4a001b5a80105c2b";"4d001b5a8007a152";5;"4c001b5a8088ef6e";"APIA Automation - d5d2da3a-5818-49d7-abc1-62c118caad54";12-7-2024 10:55:48;"usadmin";0;"DfException:: THREAD: default task-880; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_get_los_info.process>; ERRORCODE: ff; NEXT: null";0
"Create Contract Folder";12-7-2024 03:27:49;1;"4a001b5a80105c2a";"4d001b5a8007a113";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-12";12-7-2024 03:27:50;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";12-7-2024 02:45:39;1;"4a001b5a80105c28";"4d001b5a8007a112";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-12";12-7-2024 02:45:41;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";11-7-2024 17:26:48;1;"4a001b5a80105c13";"4d001b5a8007a111";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-11";11-7-2024 17:26:49;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Get Los Information";11-7-2024 15:59:21;0;"4a001b5a80105ba6";"4d001b5a8007a151";5;"4c001b5a8088ef6e";"APIA Automation - 6be31a7b-95d1-403c-a4a0-3eaed323a973";11-7-2024 15:59:21;"usadmin";0;"DfException:: THREAD: default task-475; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_get_los_info.process>; ERRORCODE: ff; NEXT: null";0
"Get Los Information";11-7-2024 12:28:48;0;"4a001b5a80105a8b";"4d001b5a8007a150";5;"4c001b5a8088ef6e";"APIA Automation - 2414a314-3303-438c-87ce-036ffbc06609";11-7-2024 12:29:13;"usadmin";0;"DfException:: THREAD: default task-419; MSG: Could not invoke child process <urn:im:com.emc.ide.artifact.process:Artifacts/Processes/apia_get_los_info.process>; ERRORCODE: ff; NEXT: null";0
"Create Contract Folder";11-7-2024 02:44:20;1;"4a001b5a80105a03";"4d001b5a8007a10c";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-11";11-7-2024 02:44:34;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";11-7-2024 02:44:20;1;"4a001b5a80105a04";"4d001b5a8007a10d";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-11";11-7-2024 02:44:34;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";10-7-2024 02:48:28;1;"4a001b5a80105605";"4d001b5a80079d1b";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-10";10-7-2024 02:48:29;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";10-7-2024 02:48:27;1;"4a001b5a80105604";"4d001b5a80079d1a";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-10";10-7-2024 02:48:29;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";09-7-2024 17:29:25;1;"4a001b5a80105601";"4d001b5a80079d19";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-09";09-7-2024 17:29:27;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";09-7-2024 13:14:19;1;"4a001b5a8010557e";"4d001b5a80079d17";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-09";09-7-2024 13:14:20;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";09-7-2024 13:14:18;1;"4a001b5a8010557d";"4d001b5a80079d16";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-09";09-7-2024 13:14:20;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";08-7-2024 02:50:49;1;"4a001b5a80105377";"4d001b5a80079bd1";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-08";08-7-2024 02:50:50;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";08-7-2024 02:50:49;1;"4a001b5a80105378";"4d001b5a80079bd2";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-08";08-7-2024 02:50:50;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";07-7-2024 02:44:54;1;"4a001b5a80105373";"4d001b5a80079bd0";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-07";07-7-2024 02:44:56;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";07-7-2024 02:44:53;1;"4a001b5a80105374";"4d001b5a80079bb1";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-07";07-7-2024 02:44:56;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";06-7-2024 03:45:43;1;"4a001b5a8010536f";"4d001b5a80079baf";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-06";06-7-2024 03:45:44;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
"Create Contract Folder";06-7-2024 03:45:43;1;"4a001b5a80105370";"4d001b5a80079bb0";5;"4c001b5a8008fb98";"Aprobare Contract 2024-07-06";06-7-2024 03:45:45;"usadmin";0;"java.lang.RuntimeException: Could not invoke the method 'createPath' from interface 'class com.planet.bt.modules.GenericOperations' from BOF module 'cf_bt_module'";0
